,pair,title,description,link,provider,time_published
2128,usd-cny,Dollar steady at start of action-packed week; euro edges higher,"Investing.com - The U.S. dollar steadied Monday, on course for a hefty monthly gain, while the euro was steady at the start of an action-packed week. At 05:35 ET (09:35 GMT), the...",https://www.investing.com/news/forex-news/dollar-steady-at-start-of-actionpacked-week-euro-edges-higher-3685009,Investing.com,2024-10-28 09:39:06
2129,usd-cny,"Asia FX weakens, yen slides after election quashes rate hike bets",Investing.com-- Most Asian currencies weakened on Monday with the Japanese yen sliding to a three-month low amid bets that the loss of a parliamentary majority for Japan’s ruling...,https://www.investing.com/news/forex-news/asia-fx-weakens-yen-slides-after-election-quashes-rate-hike-bets-3684811,Investing.com,2024-10-28 04:05:54
2130,usd-cny,"60% tariff on Chinese goods could slash GDP growth by 2.4%, Citi warns","Investing.com -- As per analysts at Citi Research, if a 60% universal tariff were imposed on Chinese goods entering the U.S., the economic impact on China would be severe,...",https://www.investing.com/news/economy/60-tariff-on-chinese-goods-could-slash-gdp-growth-by-24-citi-warns-3683476,Investing.com,2024-10-27 08:30:00
2131,usd-cny,China's Sept industrial profits post steepest fall of the year,"By Qiaoyi Li and Kevin Yao BEIJING (Reuters) -China's industrial profits plunged in September, recording the steepest monthly decline of the year, official data showed on Sunday,...",https://www.investing.com/news/economy-news/china-industrial-profits-plunge-in-september-extending-slump-3684624,Reuters,2024-10-27 03:05:32
2132,usd-cny,Trump vs Harris: Danske Bank unpacks what it means for US-China relations,"Investing.com -- In a note to clients published Tuesday, Danske Bank analysts discussed how the upcoming US presidential election could impact the relations between the US and...",https://www.investing.com/news/stock-market-news/trump-vs-harris-danske-bank-unpacks-what-it-means-for-uschina-relations-3677916,Investing.com,2024-10-26 09:30:00
2133,usd-cny,"Factbox-What to expect in 2024: Forecasts for GDP, inflation and other assets",(Reuters) -The U.S. Federal Reserve cut interest rates by an oversized 50 basis points in its Sept. 17-18 meeting that Chair Jerome Powell said was meant to show policymakers'...,https://www.investing.com/news/economy-news/factboxwhat-to-expect-in-2024-forecasts-for-gdp-inflation-and-other-assets-3683567,Reuters,2024-10-25 13:21:03
2134,usd-cny,Debt not on agenda of China's top legislative body November meeting,"By Liz Lee BEIJING (Reuters) - China's top legislative body will meet from Nov. 4-8, state news agency Xinhua said on Friday, with no mention on the agenda of highly anticipated...",https://www.investing.com/news/economy-news/debt-not-on-agenda-of-chinas-top-legislative-body-november-meeting-3682660,Reuters,2024-10-25 09:55:43
2135,usd-cny,Dollar on track for weekly gain; next week's payrolls looms large,"Investing.com - The U.S. dollar held largely steady Friday, on course for a fourth straight week of gains, underpinned by falling expectations of aggressive Fed rate cuts as well...",https://www.investing.com/news/forex-news/dollar-on-track-for-weekly-gain-next-weeks-payrolls-looms-large-3682528,Investing.com,2024-10-25 08:30:01
2136,usd-cny,Asia FX muted as dollar holds weekly gains; yen steady with election in focus,Investing.com-- Most Asian currencies weakened slightly on Friday as the dollar retained a bulk of its weekly gains on expectations of a slower pace of interest rate cuts by the...,https://www.investing.com/news/forex-news/asia-fx-muted-as-dollar-holds-weekly-gains-yen-steady-with-election-in-focus-3682411,Investing.com,2024-10-25 04:08:17
2137,usd-cny,Dollar slips from three-month highs; euro gains after PMIs,"Investing.com - The U.S. dollar slipped slightly lower Thursday, but remained close to three-month highs underpinned by expectations for a slower pace of interest rate cuts by the...",https://www.investing.com/news/forex-news/dollar-slips-from-threemonth-highs-euro-gains-after-pmis-3679530,Investing.com,2024-10-24 08:11:04
2138,usd-cny,PMIs take centre stage,A look at the day ahead in European and global markets from Rae Wee Markets in Europe on Thursday will be focused on a raft of preliminary Purchasing Managers' Index (PMI)...,https://www.investing.com/news/economy-news/pmis-take-centre-stage-3679272,Reuters,2024-10-24 04:35:39
2139,usd-cny,Asia FX nurses steep losses with yen near 3-mth low; dollar strong,"Investing.com-- Most Asian currencies steadied from recent losses on Thursday with the Japanese yen remaining close to near three-month lows, while the dollar remained underpinned...",https://www.investing.com/news/forex-news/asia-fx-nurses-steep-losses-with-yen-near-3mth-low-dollar-strong-3679257,Investing.com,2024-10-24 04:09:04
2140,usd-cny,Analysis-Bears circle China's yuan gearing for Trump win,"By Rae Wee SINGAPORE (Reuters) - China's currency is feeling the pressure from a possible return of Donald Trump as U.S. president, not just from speculators shorting the currency...",https://www.investing.com/news/economy-news/analysisbears-circle-chinas-yuan-gearing-for-trump-win-3679042,Reuters,2024-10-24 00:06:07
2141,usd-cny,Dollar rises to highs; political uncertainty spurs safe haven demand,"Investing.com - The U.S. dollar climbed to new highs Wednesday, as uncertainty over U.S. interest rates and the upcoming presidential elections kept the safe haven in demand. At...",https://www.investing.com/news/forex-news/dollar-rises-to-highs-political-uncertainty-spurs-safe-haven-demand-3676751,Investing.com,2024-10-23 08:16:43
2142,usd-cny,"Factbox-What to expect in 2024: Forecasts for GDP, inflation and other assets",(Reuters) - The U.S. Federal Reserve cut interest rates by an oversized 50 basis points (bps) in its Sept 17-18 meeting that Chair Jerome Powell said was meant to show...,https://www.investing.com/news/economy-news/factboxwhat-to-expect-in-2024-forecasts-for-gdp-inflation-and-other-assets-3674489,Reuters,2024-10-22 10:20:49
2143,usd-cny,Dollar slips from highs; euro gains ahead of ECB speakers,"Investing.com - The U.S. dollar edged lower Tuesday, but remained near recent highs amid uncertainty over the pace of interest rate reductions as the US presidential election draws...",https://www.investing.com/news/forex-news/dollar-slips-from-highs-euro-gains-ahead-of-ecb-speakers-3674388,Investing.com,2024-10-22 08:38:45
2144,usd-cny,China's Q3 economic losses from natural calamities surge,"By Liz Lee BEIJING (Reuters) - China's third-quarter economic losses due to natural disasters, from super typhoons to floods, more than doubled from the first six months of 2024....",https://www.investing.com/news/economy-news/chinas-q3-economic-losses-from-natural-calamities-surge-3674307,Reuters,2024-10-22 07:00:43
2145,usd-cny,"Asia FX weakens with yen near 3-mth low; dollar firm on rates, election jitters","Investing.com-- Most Asian currencies moved in a flat-to-low range on Tuesday with the Japanese yen hitting its weakest level since late-July, while the dollar steadied near recent...",https://www.investing.com/news/forex-news/asia-fx-weakens-with-yen-near-3mth-low-dollar-firm-on-rates-election-jitters-3674234,Investing.com,2024-10-22 03:40:03
2146,usd-cny,China central bank conducts first operations under swap facility to bolster stock market,"SHANGHAI (Reuters) -China's central bank conducted its first operations on Monday under a swap facility designed to bolster the stock market, exchanging assets worth 50 billion...",https://www.investing.com/news/economy-news/china-central-bank-conducts-its-first-swap-operation-in-an-amount-of-50-billion-yuan-3672289,Reuters,2024-10-21 10:47:28
2147,usd-cny,Dollar retains strength on Trump confidence; euro slips after German PPI,"Investing.com - The U.S. dollar edged higher Monday, retaining recent strength as the US presidential election draws near and polls point to a rising likelihood of former President...",https://www.investing.com/news/forex-news/dollar-retains-strength-on-trump-confidence-euro-slips-after-german-ppi-3672205,Investing.com,2024-10-21 08:38:43
2148,usd-cny,"Asia FX muted, yuan steady after China rate cut","Investing.com-- Most Asian currencies moved in a tight range on Monday, with the yuan steady after the People’s Bank cut interest rates slightly more than expected, while the...",https://www.investing.com/news/forex-news/asia-fx-muted-yuan-steady-after-china-rate-cut-3671987,Investing.com,2024-10-21 03:42:53
2149,usd-cny,China cuts loan prime rate slightly more than expected,"Investing.com-- The People’s Bank of China cut its benchmark loan prime rate by slightly more than expected on Monday, with the cut coming amid a flurry of measures from Beijing to...",https://www.investing.com/news/economy/china-cuts-loan-prime-rate-slightly-more-than-expected-3671973,Investing.com,2024-10-21 01:12:47
2150,usd-cny,"Morning Bid: China rate cuts looming, US booming",By Jamie McGeever (Reuters) - A look at the day ahead in Asian markets.  The trading week in Asia opens against an increasingly bullish global backdrop fueled by continued...,https://www.investing.com/news/economy-news/morning-bid-china-rate-cuts-looming-us-booming-3671948,Reuters,2024-10-20 21:55:37
2151,usd-cny,"US dollar rally pauses, but uptrend intact; set for 3rd weekly gain","By Gertrude Chavez-Dreyfuss NEW YORK (Reuters) -The U.S. dollar fell on Friday, taking a breather after five straight days of gains, as risk appetite increased following yet...",https://www.investing.com/news/economy-news/dollar-rides-trump-trade-toward-third-weekly-rise-3670036,Reuters,2024-10-18 20:00:44
2152,usd-cny,Dollar stabilizes after gains; sterling boosted by retail sales,"Investing.com - The U.S. dollar slipped lower Friday, handing back some of the previous session’s gains on the back of strong retail sales, but remained on track for its third...",https://www.investing.com/news/forex-news/dollar-stabilizes-after-gains-sterling-boosted-by-retail-sales-3670278,Investing.com,2024-10-18 08:41:45
2153,usd-cny,"China's Q3 GDP hits weakest pace since early 2023, backs calls for more stimulus","By Kevin Yao BEIJING (Reuters) - China's economy grew at the slowest pace since early 2023 in the third quarter, and though consumption and factory output figures beat forecasts...",https://www.investing.com/news/economy-news/chinas-economy-likely-to-have-slowed-in-q3-beijings-2024-target-at-risk-3669988,Reuters,2024-10-18 07:07:01
2154,usd-cny,Asia FX muted as dollar steadies at over 2-mth peaks on strong data,Investing.com-- Most Asian currencies kept to a tight range on Friday as the dollar steadied at more than two-month highs as strong economic data furthered expectations of smaller...,https://www.investing.com/news/forex-news/asia-fx-muted-as-dollar-steadies-at-over-2mth-peaks-on-strong-data-3670093,Investing.com,2024-10-18 04:16:17
2155,usd-cny,Morning Bid: Waiting for the big one ... China GDP,"By Jamie McGeever (Reuters) - A look at the day ahead in Asian markets.  Anyone hoping for a quiet end to the trading week in Asia will be disappointed, as investors brace for a...",https://www.investing.com/news/economy-news/waiting-for-the-big-one--china-gdp-3669881,Reuters,2024-10-18 02:51:09
2156,usd-cny,"China GDP grows as expected in Q3, remains below 5% annual target","Investing.com-- The Chinese economy grew as expected in the third quarter, gross domestic product data showed on Friday, although the economy’s pace of growth remained below...",https://www.investing.com/news/economic-indicators/china-gdp-grows-as-expected-in-q3-remains-below-5-annual-target-3670060,Investing.com,2024-10-18 02:11:23
2157,usd-cny,"Factbox-What to expect in 2024: Forecasts for GDP, inflation and other assets",(Reuters) -The U.S. Federal Reserve finally cut its interest rate by an oversized 50 basis points (bps) in its Sept 17-18 meeting that Chair Jerome Powell said was meant to show...,https://www.investing.com/news/economy-news/factboxwhat-to-expect-in-2024-forecasts-for-gdp-inflation-and-other-assets-3668428,Reuters,2024-10-17 11:55:52
2158,usd-cny,China boosts funds for housing projects to support embattled sector,"By Joe Cash and Liangping Gao BEIJING (Reuters) -China will expand a ""white list"" of housing projects eligible for financing and increase bank lending for such developments to 4...",https://www.investing.com/news/economy-news/china-to-expand-financing-for-housing-projects-to-4-trln-yuan-says-housing-minister-3667589,Reuters,2024-10-17 10:07:16
